class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000008130	upregulation	NA	NA	NA	upregulation	yes	2.39646448472427	ns	12.3339	0.452705472945	0.498516805302609	-0.0137941278691683	0.966062124330015	0.977012983924754	0.362907059936373	0.246283956341781	0.365334991602179	stable
ENSG00000008282	variable	variable	cluster_2	upregulation	upregulation	yes	1.61036803190164	significant	1.3771	9.999900001e-06	1.44868493511597e-05	0.921252230190986	2.08723963066562e-05	0.000355689211378206	-0.520716960550564	0.082601686058817	0.158235285802718	positively_correlated
ENSG00000008283	upregulation	NA	NA	NA	upregulation	yes	1.68864696734059	significant	4.5991	9.999900001e-06	1.44868493511597e-05	0.734553057964774	0.00651165334123251	0.0241216904372678	0.12379661068421	0.701484412278726	0.786485838452718	positively_correlated
ENSG00000008294	variable	variable	cluster_3	bending	bending	yes	0.309530032608966	ns	5.4231	1.9999800002e-05	2.81400694764982e-05	0.406833298739362	0.189353833005688	0.309479873793686	0.179176279067986	0.577396034514604	0.686258791247917	stable
ENSG00000008311	variable	variable	cluster_1	downregulation	downregulation	yes	0.380015290086927	ns	12.9068	0.555404445956	0.600477710510531	-0.39009931312866	0.209976945958077	0.334262625363989	0.227195087351765	0.477623057324038	0.597724462228225	stable
ENSG00000008324	variable	variable	cluster_1	downregulation	downregulation	yes	4.17649754500818	ns	12.349	0.314866851331	0.359566018464277	-0.0351530533274956	0.913632911679538	0.942633240928817	0.0783628081537603	0.808724279290017	0.870377870250109	stable
ENSG00000008405	variable	variable	cluster_1	downregulation	downregulation	yes	0.368378228323091	ns	11.6019	0.325096749033	0.370193941110984	0.271477263816256	0.393358200884723	0.526490782893104	0.769353333064545	0.00343807667939642	0.0142917538953152	stable
ENSG00000008441	downregulation	NA	NA	NA	downregulation	yes	1.64635085417677	ns	3.8793	9.999900001e-06	1.44868493511597e-05	0.731785558119703	0.00682319031755402	0.0249758039008595	0.763368779697645	0.00386536978729171	0.0155396859228096	stable
ENSG00000008513	upregulation	NA	NA	NA	upregulation	yes	1.27694322924101	significant	1.6536	9.999900001e-06	1.44868493511597e-05	0.910530180384048	3.87924479908318e-05	0.00053456259946129	0.242667982774584	0.447282672969903	0.570077402944963	positively_correlated
ENSG00000008838	variable	variable	cluster_1	downregulation	downregulation	yes	0.795983589836578	ns	5.6702	9.999900001e-06	1.44868493511597e-05	0.241004508639226	0.45049948562513	0.577896013229933	0.0475370296663771	0.883366105737376	0.921148492311816	stable
